state,district,crop,Variety,Year,fhp_RsPerQtl_Kharif,fhp_RsPerQtl_Rabi,fhp_RsPerQtl_Summer
KA,Bellary,Sunflower,-,2011-12,2928,2897,4020
KA,Bellary,Tobacco,-,2008-09,,,
KA,Bellary,Tobacco,-,2009-10,,,
KA,Bellary,Tobacco,-,2010-11,,,
KA,Bellary,Tobacco,-,2011-12,,,
KA,Bellary,Tur Arhar,-,2004-05,2018,,
KA,Bellary,Tur Arhar,-,2005-06,2024,,
KA,Bellary,Tur Arhar,-,2008-09,2895,,
KA,Bellary,Tur Arhar,-,2009-10,4172,,
KA,Bellary,Tur Arhar,-,2010-11,3120,,
KA,Bellary,Tur Arhar,-,2011-12,3128,,
KA,Bellary,Turmeric,-,2004-05,,,
KA,Bellary,Turmeric,-,2005-06,,,
KA,Bellary,Turmeric,-,2011-12,,,
KA,Bellary,Wheat,-,2004-05,,,
KA,Bellary,Wheat,-,2005-06,,,
KA,Bellary,Wheat,-,2008-09,,1020,
KA,Bellary,Wheat,-,2009-10,,,
KA,Bellary,Wheat,-,2010-11,,,
KA,Bellary,Wheat,-,2011-12,,,
KA,Bidar,Arecanut,-,2004-05,,,
KA,Bidar,Arecanut,-,2005-06,,,
KA,Bidar,Arecanut,-,2008-09,,,
KA,Bidar,Arecanut,-,2009-10,,,
KA,Bidar,Arecanut,-,2010-11,,,
KA,Bidar,Arecanut,-,2011-12,,,
KA,Bidar,Bajra,-,2004-05,,,
KA,Bidar,Bajra,-,2008-09,709,,
KA,Bidar,Bajra,-,2009-10,896,,
KA,Bidar,Bajra,-,2010-11,856,,
KA,Bidar,Bajra,-,2011-12,1017,,
KA,Bidar,Bajra,Local,2004-05,,,
KA,Bidar,Bajra,Local,2005-06,,,
KA,Bidar,Cashewnut,-,2004-05,,,
KA,Bidar,Cashewnut,-,2005-06,,,
KA,Bidar,Cashewnut,-,2008-09,,,
KA,Bidar,Cashewnut,-,2009-10,,,
KA,Bidar,Cashewnut,-,2010-11,,,
KA,Bidar,Cashewnut,-,2011-12,,,
KA,Bidar,CasterSeed,-,2004-05,,,
KA,Bidar,CasterSeed,-,2005-06,,,
KA,Bidar,CasterSeed,-,2008-09,,,
KA,Bidar,CasterSeed,-,2009-10,,,
KA,Bidar,CasterSeed,-,2010-11,,,
KA,Bidar,CasterSeed,-,2011-12,,,
KA,Bidar,Chilly,-,2004-05,,,
KA,Bidar,Chilly,-,2008-09,,,
KA,Bidar,Chilly,Dry,2004-05,,,
KA,Bidar,Chilly,Dry,2005-06,4484,,
KA,Bidar,Chilly,Dry,2008-09,,,
KA,Bidar,Chilly,Dry,2009-10,,,
KA,Bidar,Chilly,Dry,2010-11,,,
KA,Bidar,Chilly,Dry,2011-12,,,
KA,Bidar,Coconut,-,2005-06,,,
KA,Bidar,Cotton,-,2004-05,,,
KA,Bidar,Cotton,-,2005-06,,,
KA,Bidar,Cotton,-,2008-09,,,
KA,Bidar,Cotton,-,2009-10,,,
KA,Bidar,Cotton,-,2010-11,,,
KA,Bidar,Cotton,-,2011-12,,,
KA,Bidar,Ginger,-,2005-06,,,
KA,Bidar,Ginger,-,2008-09,,,
KA,Bidar,Gram,-,2004-05,,,
KA,Bidar,Gram,-,2005-06,,,
KA,Bidar,Gram,-,2008-09,,2143,
KA,Bidar,Gram,-,2009-10,,1879,
KA,Bidar,Gram,-,2010-11,,2320,
KA,Bidar,Gram,-,2011-12,,3343,
KA,Bidar,Ground Nut,-,2004-05,,,
KA,Bidar,Ground Nut,-,2005-06,,,
KA,Bidar,Ground Nut,-,2008-09,,,
KA,Bidar,Ground Nut,-,2009-10,,,2269
KA,Bidar,Ground Nut,-,2010-11,,,2875
KA,Bidar,Ground Nut,-,2011-12,,,3925
KA,Bidar,Jowar,-,2004-05,,,
KA,Bidar,Jowar,-,2005-06,,,
KA,Bidar,Jowar,-,2009-10,,,
KA,Bidar,Jowar,HYV,2008-09,,,
KA,Bidar,Jowar,Local,2004-05,,,
KA,Bidar,Jowar,Local,2005-06,,,
KA,Bidar,Jowar,Local,2008-09,,1133,
KA,Bidar,Jowar,Local,2009-10,,1181,
KA,Bidar,Jowar,Local,2010-11,,2348,
KA,Bidar,Jowar,Local,2011-12,,2422,
KA,Bidar,Maize,-,2004-05,,,
KA,Bidar,Maize,-,2005-06,,,
KA,Bidar,Maize,-,2008-09,,,
KA,Bidar,Maize,HB,2008-09,,,
KA,Bidar,Maize,HB,2009-10,,,
KA,Bidar,Maize,HB,2010-11,,984,
KA,Bidar,Maize,HB,2011-12,,,
KA,Bidar,Maize,Local,2004-05,,,
KA,Bidar,Maize,Local,2005-06,,,
KA,Bidar,Paddy,Local,2004-05,660,,
KA,Bidar,Paddy,Local,2005-06,684,,
KA,Bidar,Paddy,Local,2008-09,843,,
KA,Bidar,Paddy,Local,2009-10,,,
KA,Bidar,Paddy,Local,2010-11,909,,
KA,Bidar,Paddy,Local,2011-12,,,
KA,Bidar,Pepper,-,2005-06,,,
KA,Bidar,Pepper,-,2008-09,,,
KA,Bidar,Pepper,-,2009-10,,,
KA,Bidar,Pepper,-,2010-11,,,
KA,Bidar,Pepper,-,2011-12,,,
KA,Bidar,Potato,-,2004-05,,,
KA,Bidar,Potato,-,2005-06,,,
KA,Bidar,Potato,-,2008-09,,,
KA,Bidar,Potato,-,2009-10,,,
KA,Bidar,Potato,-,2010-11,,,
KA,Bidar,Potato,-,2011-12,,,
KA,Bidar,Ragi,-,2004-05,,,
KA,Bidar,Ragi,-,2005-06,,,
KA,Bidar,Ragi,-,2011-12,,,
KA,Bidar,Ragi,HB,2010-11,,,
KA,Bidar,Ragi,HYV,2004-05,,,
KA,Bidar,Ragi,HYV,2008-09,,,
KA,Bidar,Ragi,HYV,2009-10,,,
KA,Bidar,Ragi,HYV,2010-11,,,
KA,Bidar,Ragi,HYV,2011-12,,,
KA,Bidar,Sesamum,-,2004-05,3168,,
KA,Bidar,Sesamum,-,2005-06,3180,,
KA,Bidar,Sesamum,-,2008-09,5181,,
KA,Bidar,Sesamum,-,2009-10,4822,,
KA,Bidar,Sesamum,-,2010-11,4059,,
KA,Bidar,Sesamum,-,2011-12,4544,,
KA,Bidar,Soyabean,-,2008-09,,,
KA,Bidar,Soyabean,-,2009-10,2227,,
KA,Bidar,Soyabean,-,2010-11,1927,,
KA,Bidar,Soyabean,-,2011-12,2082,,
KA,Bidar,Sugarcane,-,2004-05,,,
KA,Bidar,Sugarcane,-,2005-06,,,
KA,Bidar,Sugarcane,-,2008-09,,,
KA,Bidar,Sugarcane,-,2009-10,,,
KA,Bidar,Sugarcane,-,2011-12,,,
KA,Bidar,Sunflower,-,2004-05,1505,,
KA,Bidar,Sunflower,-,2005-06,1584,,
KA,Bidar,Sunflower,-,2008-09,2231,2099,2072
KA,Bidar,Sunflower,-,2009-10,,2083,2097
KA,Bidar,Sunflower,-,2010-11,2072,2051,2668
KA,Bidar,Sunflower,-,2011-12,2561,2956,2814
KA,Bidar,Tobacco,-,2008-09,,,
KA,Bidar,Tobacco,-,2009-10,,,
KA,Bidar,Tobacco,-,2010-11,,,
KA,Bidar,Tobacco,-,2011-12,,,
KA,Bidar,Tur Arhar,-,2004-05,1678,,
KA,Bidar,Tur Arhar,-,2005-06,1712,,
KA,Bidar,Tur Arhar,-,2008-09,2942,,
KA,Bidar,Tur Arhar,-,2009-10,4042,,
KA,Bidar,Tur Arhar,-,2010-11,3811,,
KA,Bidar,Tur Arhar,-,2011-12,3601,,
KA,Bidar,Turmeric,-,2004-05,,,
KA,Bidar,Turmeric,-,2005-06,,,
KA,Bidar,Turmeric,-,2011-12,,,
KA,Bidar,Wheat,-,2004-05,,,
KA,Bidar,Wheat,-,2005-06,,,
KA,Bidar,Wheat,-,2008-09,,1267,
KA,Bidar,Wheat,-,2009-10,,1431,
KA,Bidar,Wheat,-,2010-11,,1512,
KA,Bidar,Wheat,-,2011-12,,1489,
KA,Bijapur,Arecanut,-,2004-05,,,
KA,Bijapur,Arecanut,-,2005-06,,,
KA,Bijapur,Arecanut,-,2008-09,,,
KA,Bijapur,Arecanut,-,2009-10,,,
KA,Bijapur,Arecanut,-,2010-11,,,
KA,Bijapur,Arecanut,-,2011-12,,,
KA,Bijapur,Bajra,-,2004-05,,,
KA,Bijapur,Bajra,-,2008-09,667,,
KA,Bijapur,Bajra,-,2009-10,704,,
KA,Bijapur,Bajra,-,2010-11,790,,
KA,Bijapur,Bajra,-,2011-12,1000,,
KA,Bijapur,Bajra,Local,2004-05,,,
KA,Bijapur,Bajra,Local,2005-06,,,
KA,Bijapur,Cashewnut,-,2004-05,,,
KA,Bijapur,Cashewnut,-,2005-06,,,
KA,Bijapur,Cashewnut,-,2008-09,,,
KA,Bijapur,Cashewnut,-,2009-10,,,
KA,Bijapur,Cashewnut,-,2010-11,,,
KA,Bijapur,Cashewnut,-,2011-12,,,
KA,Bijapur,CasterSeed,-,2004-05,,,
KA,Bijapur,CasterSeed,-,2005-06,,,
KA,Bijapur,CasterSeed,-,2008-09,,,
KA,Bijapur,CasterSeed,-,2009-10,,,
KA,Bijapur,CasterSeed,-,2010-11,,,
KA,Bijapur,CasterSeed,-,2011-12,,,
KA,Bijapur,Chilly,-,2004-05,,,
KA,Bijapur,Chilly,-,2008-09,,,
KA,Bijapur,Chilly,Dry,2004-05,,,
KA,Bijapur,Chilly,Dry,2005-06,,,
KA,Bijapur,Chilly,Dry,2008-09,,,
KA,Bijapur,Chilly,Dry,2009-10,,,
KA,Bijapur,Chilly,Dry,2010-11,,,
KA,Bijapur,Chilly,Dry,2011-12,,,
KA,Bijapur,Coconut,-,2005-06,,,
KA,Bijapur,Cotton,-,2004-05,,,
KA,Bijapur,Cotton,-,2005-06,,,
KA,Bijapur,Cotton,-,2008-09,,,
KA,Bijapur,Cotton,-,2009-10,,3462,
KA,Bijapur,Cotton,-,2010-11,,,
KA,Bijapur,Cotton,-,2011-12,,,
KA,Bijapur,Ginger,-,2005-06,,,
KA,Bijapur,Ginger,-,2008-09,,,
KA,Bijapur,Gram,-,2004-05,,,
KA,Bijapur,Gram,-,2005-06,,,
KA,Bijapur,Gram,-,2008-09,,2128,
KA,Bijapur,Gram,-,2009-10,,1951,
KA,Bijapur,Gram,-,2010-11,,2301,
KA,Bijapur,Gram,-,2011-12,,3340,
KA,Bijapur,Ground Nut,-,2004-05,1657,,
KA,Bijapur,Ground Nut,-,2005-06,1651,,
KA,Bijapur,Ground Nut,-,2008-09,2346,,2243
KA,Bijapur,Ground Nut,-,2009-10,2375,,
KA,Bijapur,Ground Nut,-,2010-11,2785,,3350
KA,Bijapur,Ground Nut,-,2011-12,3510,,4733
KA,Bijapur,Jowar,-,2004-05,,,
KA,Bijapur,Jowar,-,2005-06,,,
KA,Bijapur,Jowar,-,2009-10,,,
KA,Bijapur,Jowar,HYV,2008-09,,,
KA,Bijapur,Jowar,Local,2004-05,,,
KA,Bijapur,Jowar,Local,2005-06,,,
KA,Bijapur,Jowar,Local,2008-09,,,
KA,Bijapur,Jowar,Local,2009-10,,1050,
KA,Bijapur,Jowar,Local,2010-11,,,
KA,Bijapur,Jowar,Local,2011-12,,2596,
KA,Bijapur,Maize,-,2004-05,,,
KA,Bijapur,Maize,-,2005-06,,,
KA,Bijapur,Maize,-,2008-09,804,,
KA,Bijapur,Maize,HB,2008-09,804,,
KA,Bijapur,Maize,HB,2009-10,778,832,849
KA,Bijapur,Maize,HB,2010-11,831,,1144
KA,Bijapur,Maize,HB,2011-12,934,996,1055
KA,Bijapur,Maize,Local,2004-05,,,
KA,Bijapur,Maize,Local,2005-06,,,
KA,Bijapur,Paddy,Local,2004-05,,,
KA,Bijapur,Paddy,Local,2005-06,,,
KA,Bijapur,Paddy,Local,2008-09,,,
KA,Bijapur,Paddy,Local,2009-10,,,
KA,Bijapur,Paddy,Local,2010-11,,,
KA,Bijapur,Paddy,Local,2011-12,,,
KA,Bijapur,Pepper,-,2005-06,,,
KA,Bijapur,Pepper,-,2008-09,,,
KA,Bijapur,Pepper,-,2009-10,,,
KA,Bijapur,Pepper,-,2010-11,,,
KA,Bijapur,Pepper,-,2011-12,,,
KA,Bijapur,Potato,-,2004-05,,,
KA,Bijapur,Potato,-,2005-06,,,
KA,Bijapur,Potato,-,2008-09,,,
KA,Bijapur,Potato,-,2009-10,,,
KA,Bijapur,Potato,-,2010-11,,,
KA,Bijapur,Potato,-,2011-12,,,
KA,Bijapur,Ragi,-,2004-05,,,
KA,Bijapur,Ragi,-,2005-06,,,
KA,Bijapur,Ragi,-,2011-12,,,
KA,Bijapur,Ragi,HB,2010-11,,,
KA,Bijapur,Ragi,HYV,2004-05,,,
KA,Bijapur,Ragi,HYV,2008-09,,,
KA,Bijapur,Ragi,HYV,2009-10,,,
KA,Bijapur,Ragi,HYV,2010-11,,,
KA,Bijapur,Ragi,HYV,2011-12,,,
KA,Bijapur,Sesamum,-,2004-05,,,
KA,Bijapur,Sesamum,-,2005-06,,,
KA,Bijapur,Sesamum,-,2008-09,,,
KA,Bijapur,Sesamum,-,2009-10,,,
KA,Bijapur,Sesamum,-,2010-11,,,
KA,Bijapur,Sesamum,-,2011-12,,,
KA,Bijapur,Soyabean,-,2008-09,,,
KA,Bijapur,Soyabean,-,2009-10,,,
KA,Bijapur,Soyabean,-,2010-11,,,
KA,Bijapur,Soyabean,-,2011-12,,,
KA,Bijapur,Sugarcane,-,2004-05,,,
KA,Bijapur,Sugarcane,-,2005-06,,,
KA,Bijapur,Sugarcane,-,2008-09,,,
KA,Bijapur,Sugarcane,-,2009-10,,,
KA,Bijapur,Sugarcane,-,2011-12,,,
KA,Bijapur,Sunflower,-,2004-05,1727,,
KA,Bijapur,Sunflower,-,2005-06,1570,,
KA,Bijapur,Sunflower,-,2008-09,2398,2050,2023
KA,Bijapur,Sunflower,-,2009-10,2234,2231,2287
KA,Bijapur,Sunflower,-,2010-11,2746,2934,2863
KA,Bijapur,Sunflower,-,2011-12,3086,2951,3000
KA,Bijapur,Tobacco,-,2008-09,,,
KA,Bijapur,Tobacco,-,2009-10,,,
KA,Bijapur,Tobacco,-,2010-11,,,
KA,Bijapur,Tobacco,-,2011-12,,,
KA,Bijapur,Tur Arhar,-,2004-05,1531,,
KA,Bijapur,Tur Arhar,-,2005-06,1561,,
KA,Bijapur,Tur Arhar,-,2008-09,2635,,
KA,Bijapur,Tur Arhar,-,2009-10,5093,,
KA,Bijapur,Tur Arhar,-,2010-11,2938,,
KA,Bijapur,Tur Arhar,-,2011-12,3604,,
KA,Bijapur,Turmeric,-,2004-05,,,
KA,Bijapur,Turmeric,-,2005-06,,,
KA,Bijapur,Turmeric,-,2011-12,,,
KA,Bijapur,Wheat,-,2004-05,,,
KA,Bijapur,Wheat,-,2005-06,,,
KA,Bijapur,Wheat,-,2008-09,,1245,
KA,Bijapur,Wheat,-,2009-10,,1484,
KA,Bijapur,Wheat,-,2010-11,,1649,
KA,Bijapur,Wheat,-,2011-12,,1652,
KA,Chamrajnagar,Arecanut,-,2004-05,,,
KA,Chamrajnagar,Arecanut,-,2005-06,,,
KA,Chamrajnagar,Arecanut,-,2008-09,,,
KA,Chamrajnagar,Arecanut,-,2009-10,,,
KA,Chamrajnagar,Arecanut,-,2010-11,,,
KA,Chamrajnagar,Arecanut,-,2011-12,,,
KA,Chamrajnagar,Bajra,-,2004-05,,,
KA,Chamrajnagar,Bajra,-,2008-09,,,
KA,Chamrajnagar,Bajra,-,2009-10,,,
KA,Chamrajnagar,Bajra,-,2010-11,,,
KA,Chamrajnagar,Bajra,-,2011-12,,,
KA,Chamrajnagar,Bajra,Local,2004-05,416,,
KA,Chamrajnagar,Bajra,Local,2005-06,456,,
KA,Chamrajnagar,Cashewnut,-,2004-05,,,
KA,Chamrajnagar,Cashewnut,-,2005-06,,,
KA,Chamrajnagar,Cashewnut,-,2008-09,,,
KA,Chamrajnagar,Cashewnut,-,2009-10,,,
KA,Chamrajnagar,Cashewnut,-,2010-11,,,
KA,Chamrajnagar,Cashewnut,-,2011-12,,,
KA,Chamrajnagar,CasterSeed,-,2004-05,1308,,
KA,Chamrajnagar,CasterSeed,-,2005-06,1342,,
KA,Chamrajnagar,CasterSeed,-,2008-09,,,
KA,Chamrajnagar,CasterSeed,-,2009-10,,,
KA,Chamrajnagar,CasterSeed,-,2010-11,,,
KA,Chamrajnagar,CasterSeed,-,2011-12,,,
KA,Chamrajnagar,Chilly,-,2004-05,3058,,
KA,Chamrajnagar,Chilly,-,2008-09,,,
KA,Chamrajnagar,Chilly,Dry,2004-05,,3175,2470
KA,Chamrajnagar,Chilly,Dry,2005-06,,3380,2886
KA,Chamrajnagar,Chilly,Dry,2008-09,,,
KA,Chamrajnagar,Chilly,Dry,2009-10,,,
KA,Chamrajnagar,Chilly,Dry,2010-11,,,
KA,Chamrajnagar,Chilly,Dry,2011-12,,,
KA,Chamrajnagar,Coconut,-,2005-06,,,
KA,Chamrajnagar,Cotton,-,2004-05,,,
KA,Chamrajnagar,Cotton,-,2005-06,,,
KA,Chamrajnagar,Cotton,-,2008-09,,1882,
KA,Chamrajnagar,Cotton,-,2009-10,,,
KA,Chamrajnagar,Cotton,-,2010-11,,,
KA,Chamrajnagar,Cotton,-,2011-12,,,3285
KA,Chamrajnagar,Ginger,-,2005-06,,,
KA,Chamrajnagar,Ginger,-,2008-09,,,
KA,Chamrajnagar,Gram,-,2004-05,,533,
KA,Chamrajnagar,Gram,-,2005-06,,574,
KA,Chamrajnagar,Gram,-,2008-09,,,
KA,Chamrajnagar,Gram,-,2009-10,,,
KA,Chamrajnagar,Gram,-,2010-11,,,
KA,Chamrajnagar,Gram,-,2011-12,,3287,
KA,Chamrajnagar,Ground Nut,-,2004-05,1252,,
KA,Chamrajnagar,Ground Nut,-,2005-06,1204,,
KA,Chamrajnagar,Ground Nut,-,2008-09,1084,,
KA,Chamrajnagar,Ground Nut,-,2009-10,,,
KA,Chamrajnagar,Ground Nut,-,2010-11,,,
KA,Chamrajnagar,Ground Nut,-,2011-12,,,
KA,Chamrajnagar,Jowar,-,2004-05,,,486
KA,Chamrajnagar,Jowar,-,2005-06,455,,512
KA,Chamrajnagar,Jowar,-,2009-10,,,
KA,Chamrajnagar,Jowar,HYV,2008-09,,,
KA,Chamrajnagar,Jowar,Local,2004-05,,,
KA,Chamrajnagar,Jowar,Local,2005-06,455,,
KA,Chamrajnagar,Jowar,Local,2008-09,,,
KA,Chamrajnagar,Jowar,Local,2009-10,,,
KA,Chamrajnagar,Jowar,Local,2010-11,,,
KA,Chamrajnagar,Jowar,Local,2011-12,978,,
KA,Chamrajnagar,Maize,-,2004-05,,,495
KA,Chamrajnagar,Maize,-,2005-06,,,463
KA,Chamrajnagar,Maize,-,2008-09,844,,
KA,Chamrajnagar,Maize,HB,2008-09,844,,
KA,Chamrajnagar,Maize,HB,2009-10,,,
KA,Chamrajnagar,Maize,HB,2010-11,,,
KA,Chamrajnagar,Maize,HB,2011-12,971,954,956
KA,Chamrajnagar,Maize,Local,2004-05,468,,
KA,Chamrajnagar,Maize,Local,2005-06,481,,
KA,Chamrajnagar,Paddy,Local,2004-05,481,,
KA,Chamrajnagar,Paddy,Local,2005-06,602,,
KA,Chamrajnagar,Paddy,Local,2008-09,,,
KA,Chamrajnagar,Paddy,Local,2009-10,,,
KA,Chamrajnagar,Paddy,Local,2010-11,,,
KA,Chamrajnagar,Paddy,Local,2011-12,,,
KA,Chamrajnagar,Pepper,-,2005-06,,,
KA,Chamrajnagar,Pepper,-,2008-09,,,
KA,Chamrajnagar,Pepper,-,2009-10,,,
KA,Chamrajnagar,Pepper,-,2010-11,,,
KA,Chamrajnagar,Pepper,-,2011-12,,,
KA,Chamrajnagar,Potato,-,2004-05,,,
KA,Chamrajnagar,Potato,-,2005-06,,,
KA,Chamrajnagar,Potato,-,2008-09,,,
KA,Chamrajnagar,Potato,-,2009-10,,,
KA,Chamrajnagar,Potato,-,2010-11,,,
KA,Chamrajnagar,Potato,-,2011-12,426,,
KA,Chamrajnagar,Ragi,-,2004-05,533,,
KA,Chamrajnagar,Ragi,-,2005-06,,521,460
KA,Chamrajnagar,Ragi,-,2011-12,899,,
KA,Chamrajnagar,Ragi,HB,2010-11,,,
KA,Chamrajnagar,Ragi,HYV,2004-05,,480,522
KA,Chamrajnagar,Ragi,HYV,2008-09,728,,
KA,Chamrajnagar,Ragi,HYV,2009-10,,,
KA,Chamrajnagar,Ragi,HYV,2010-11,,,
KA,Chamrajnagar,Ragi,HYV,2011-12,,928,950
KA,Chamrajnagar,Sesamum,-,2004-05,2376,,
KA,Chamrajnagar,Sesamum,-,2005-06,1910,,
KA,Chamrajnagar,Sesamum,-,2008-09,,,
KA,Chamrajnagar,Sesamum,-,2009-10,,,
KA,Chamrajnagar,Sesamum,-,2010-11,,,
KA,Chamrajnagar,Sesamum,-,2011-12,,,
KA,Chamrajnagar,Soyabean,-,2008-09,,,
KA,Chamrajnagar,Soyabean,-,2009-10,,,
KA,Chamrajnagar,Soyabean,-,2010-11,,,
KA,Chamrajnagar,Soyabean,-,2011-12,,,
KA,Chamrajnagar,Sugarcane,-,2004-05,,,
KA,Chamrajnagar,Sugarcane,-,2005-06,,,
KA,Chamrajnagar,Sugarcane,-,2008-09,,,
KA,Chamrajnagar,Sugarcane,-,2009-10,,,
KA,Chamrajnagar,Sugarcane,-,2011-12,,,200
KA,Chamrajnagar,Sunflower,-,2004-05,1264,,
KA,Chamrajnagar,Sunflower,-,2005-06,1138,,
KA,Chamrajnagar,Sunflower,-,2008-09,1800,,
KA,Chamrajnagar,Sunflower,-,2009-10,,,
KA,Chamrajnagar,Sunflower,-,2010-11,,,
KA,Chamrajnagar,Sunflower,-,2011-12,2683,3113,3481
KA,Chamrajnagar,Tobacco,-,2008-09,,,
KA,Chamrajnagar,Tobacco,-,2009-10,,,
KA,Chamrajnagar,Tobacco,-,2010-11,,,
KA,Chamrajnagar,Tobacco,-,2011-12,,,
KA,Chamrajnagar,Tur Arhar,-,2004-05,2622,,
KA,Chamrajnagar,Tur Arhar,-,2005-06,1388,,
KA,Chamrajnagar,Tur Arhar,-,2008-09,2723,,
KA,Chamrajnagar,Tur Arhar,-,2009-10,,,
KA,Chamrajnagar,Tur Arhar,-,2010-11,,,
KA,Chamrajnagar,Tur Arhar,-,2011-12,,,
KA,Chamrajnagar,Turmeric,-,2004-05,,,
KA,Chamrajnagar,Turmeric,-,2005-06,,,
KA,Chamrajnagar,Turmeric,-,2011-12,,,3930
KA,Chamrajnagar,Wheat,-,2004-05,,,
KA,Chamrajnagar,Wheat,-,2005-06,,,
KA,Chamrajnagar,Wheat,-,2008-09,,,
KA,Chamrajnagar,Wheat,-,2009-10,,,
KA,Chamrajnagar,Wheat,-,2010-11,,,
KA,Chamrajnagar,Wheat,-,2011-12,,,
KA,Chickaballapura,Arecanut,-,2008-09,,,
KA,Chickaballapura,Arecanut,-,2009-10,,,
KA,Chickaballapura,Arecanut,-,2010-11,,,
KA,Chickaballapura,Arecanut,-,2011-12,,,
KA,Chickaballapura,Bajra,-,2008-09,,,
KA,Chickaballapura,Bajra,-,2009-10,,,
KA,Chickaballapura,Bajra,-,2010-11,,,
KA,Chickaballapura,Bajra,-,2011-12,,,
KA,Chickaballapura,Cashewnut,-,2008-09,,,
KA,Chickaballapura,Cashewnut,-,2009-10,,,
KA,Chickaballapura,Cashewnut,-,2010-11,,,
KA,Chickaballapura,Cashewnut,-,2011-12,,,
KA,Chickaballapura,CasterSeed,-,2008-09,,,
KA,Chickaballapura,CasterSeed,-,2009-10,,,
KA,Chickaballapura,CasterSeed,-,2010-11,,,
KA,Chickaballapura,CasterSeed,-,2011-12,,,
KA,Chickaballapura,Chilly,-,2008-09,,,
KA,Chickaballapura,Chilly,Dry,2008-09,,,
KA,Chickaballapura,Chilly,Dry,2009-10,,,
KA,Chickaballapura,Chilly,Dry,2010-11,,,
KA,Chickaballapura,Chilly,Dry,2011-12,,,
KA,Chickaballapura,Cotton,-,2008-09,,,
KA,Chickaballapura,Cotton,-,2009-10,,,
KA,Chickaballapura,Cotton,-,2010-11,,,
KA,Chickaballapura,Cotton,-,2011-12,,,
KA,Chickaballapura,Ginger,-,2008-09,,,
KA,Chickaballapura,Gram,-,2008-09,,,
KA,Chickaballapura,Gram,-,2009-10,,,
KA,Chickaballapura,Gram,-,2010-11,,,
KA,Chickaballapura,Gram,-,2011-12,,,
KA,Chickaballapura,Ground Nut,-,2008-09,,,
KA,Chickaballapura,Ground Nut,-,2009-10,2575,,
KA,Chickaballapura,Ground Nut,-,2010-11,2669,,
KA,Chickaballapura,Ground Nut,-,2011-12,2532,,
KA,Chickaballapura,Jowar,-,2009-10,,,
KA,Chickaballapura,Jowar,HYV,2008-09,,,
KA,Chickaballapura,Jowar,Local,2008-09,,,
KA,Chickaballapura,Jowar,Local,2009-10,,,
KA,Chickaballapura,Jowar,Local,2010-11,,,
KA,Chickaballapura,Jowar,Local,2011-12,,,
KA,Chickaballapura,Maize,-,2008-09,,,
KA,Chickaballapura,Maize,HB,2008-09,,,
KA,Chickaballapura,Maize,HB,2009-10,,,
KA,Chickaballapura,Maize,HB,2010-11,,1075,
KA,Chickaballapura,Maize,HB,2011-12,964,965,
KA,Chickaballapura,Paddy,Local,2008-09,,,
KA,Chickaballapura,Paddy,Local,2009-10,,,
KA,Chickaballapura,Paddy,Local,2010-11,,,
KA,Chickaballapura,Paddy,Local,2011-12,,,
KA,Chickaballapura,Pepper,-,2008-09,,,
KA,Chickaballapura,Pepper,-,2009-10,,,
KA,Chickaballapura,Pepper,-,2010-11,,,
KA,Chickaballapura,Pepper,-,2011-12,,,
KA,Chickaballapura,Potato,-,2008-09,,,
KA,Chickaballapura,Potato,-,2009-10,,,
KA,Chickaballapura,Potato,-,2010-11,,,
KA,Chickaballapura,Potato,-,2011-12,,,
KA,Chickaballapura,Ragi,-,2011-12,1012,,
KA,Chickaballapura,Ragi,HB,2010-11,,,
KA,Chickaballapura,Ragi,HYV,2008-09,,800,978
KA,Chickaballapura,Ragi,HYV,2009-10,1013,,
KA,Chickaballapura,Ragi,HYV,2010-11,928,,
KA,Chickaballapura,Ragi,HYV,2011-12,,,
KA,Chickaballapura,Sesamum,-,2008-09,,,
KA,Chickaballapura,Sesamum,-,2009-10,,,
KA,Chickaballapura,Sesamum,-,2010-11,,,
KA,Chickaballapura,Sesamum,-,2011-12,,,
KA,Chickaballapura,Soyabean,-,2008-09,,,
KA,Chickaballapura,Soyabean,-,2009-10,,,
KA,Chickaballapura,Soyabean,-,2010-11,,,
KA,Chickaballapura,Soyabean,-,2011-12,,,
KA,Chickaballapura,Sugarcane,-,2008-09,,,
KA,Chickaballapura,Sugarcane,-,2009-10,,,
KA,Chickaballapura,Sugarcane,-,2011-12,,,
KA,Chickaballapura,Sunflower,-,2008-09,,,
KA,Chickaballapura,Sunflower,-,2009-10,,,
KA,Chickaballapura,Sunflower,-,2010-11,2390,,
KA,Chickaballapura,Sunflower,-,2011-12,,,
KA,Chickaballapura,Tobacco,-,2008-09,,,
KA,Chickaballapura,Tobacco,-,2009-10,,,
KA,Chickaballapura,Tobacco,-,2010-11,,,
KA,Chickaballapura,Tobacco,-,2011-12,,,
KA,Chickaballapura,Tur Arhar,-,2008-09,,,
KA,Chickaballapura,Tur Arhar,-,2009-10,,,
KA,Chickaballapura,Tur Arhar,-,2010-11,,,
KA,Chickaballapura,Tur Arhar,-,2011-12,3049,,
KA,Chickaballapura,Turmeric,-,2011-12,,,
KA,Chickaballapura,Wheat,-,2008-09,,,
KA,Chickaballapura,Wheat,-,2009-10,,,
KA,Chickaballapura,Wheat,-,2010-11,,,
KA,Chickaballapura,Wheat,-,2011-12,,,
KA,Chickmagalur,Arecanut,-,2004-05,,,
